"","authorDisplayName","authorProfileImageUrl","authorChannelUrl","authorChannelId.value","videoId","textDisplay","textOriginal","canRate","viewerRating","likeCount","publishedAt","updatedAt","id","moderationStatus","parentId"
"148","@StacBurger-x6s","https://yt3.ggpht.com/ytc/AIdro_mJWnsy-4D0HHK7e70lAjKZZtXkBBcCBOJGArgGB83flQAgJc3mP46709hKr12KPbfx0A=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@StacBurger-x6s","UCA0tCLGc5xKSp5gIsBr5E1Q","EQNIVVPMsT4","What the hell, this has to stop immediately,  so what happened is the brainwashing techniques have worked a little too well and now all the parents believe, and a false narrative and you guys did it you were the cause of it because we are like any other species on earth we are male and female just because someone believes themselves to be Santa Claus they are not actually Santa Claus In the main street, media has taught people that know you can actually act like a frog and become either sex at any time easy Peezy oh, except it, destroys your body for good for your lifetime you will be an agony and on drugs","What the hell, this has to stop immediately,  so what happened is the brainwashing techniques have worked a little too well and now all the parents believe, and a false narrative and you guys did it you were the cause of it because we are like any other species on earth we are male and female just because someone believes themselves to be Santa Claus they are not actually Santa Claus In the main street, media has taught people that know you can actually act like a frog and become either sex at any time easy Peezy oh, except it, destroys your body for good for your lifetime you will be an agony and on drugs",TRUE,"none",1,"2025-05-15T11:12:21Z","2025-05-15T11:12:21Z","Ugym0-DDDmzlsYVC9It4AaABAg",NA,NA
"149","@harrythompson6977","https://yt3.ggpht.com/ytc/AIdro_nKYPOb7VxQdwHlt6TWiidPxrFILHHuhR4hf3Q29VysUw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@harrythompson6977","UC4gCMaHSMgbcqozyHU6zlWA","EQNIVVPMsT4","Jesus christ","Jesus christ",TRUE,"none",2,"2025-05-15T11:11:43Z","2025-05-15T11:11:43Z","UgwOByW5RbgK1iPyUI94AaABAg",NA,NA
"150","@antonellaachler9980","https://yt3.ggpht.com/ytc/AIdro_n6ZBBa_3wssvZ-3uYejR-pYif7bZ3F-sJr33JSyktwwYCCLRkkFCHIjZW7Up1yAzVU4w=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@antonellaachler9980","UCTXK1KImHv5hS6FmYkukpzg","EQNIVVPMsT4","How absolutely disgusting <br>Give the parents psychiatric treatment first, in my opinion","How absolutely disgusting 
Give the parents psychiatric treatment first, in my opinion",TRUE,"none",46,"2025-05-15T11:11:15Z","2025-05-15T11:11:15Z","UgzfEdOBgIfkMl9M8N54AaABAg",NA,NA
"151","@shelleyg218","https://yt3.ggpht.com/ytc/AIdro_nKDFXdpjb-ZF05FHNFSXnZUGIqMliX04xTakCTTB0=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@shelleyg218","UCz6rS40Cjb3H40dOJEub3Fg","EQNIVVPMsT4","I was a super tomboy and wanted to be a boy but that naturally fell away around puberty. My mom just let me be my tomboy self. It horrifies me to think what they would do to me if I were a kid today. They would have destroyed my life.","I was a super tomboy and wanted to be a boy but that naturally fell away around puberty. My mom just let me be my tomboy self. It horrifies me to think what they would do to me if I were a kid today. They would have destroyed my life.",TRUE,"none",43,"2025-05-15T11:10:10Z","2025-05-15T11:10:10Z","UgwbDMOMCbe1QaKz6oB4AaABAg",NA,NA
"152","@nikobellic570","https://yt3.ggpht.com/ytc/AIdro_nGDY5N4RNTElOAqR1RlKcdcI2GNSGhRUWVNSxUHKw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@nikobellic570","UCHLKkt4FEnV_KGZVBMD7XZw","EQNIVVPMsT4","The state is complicit in this dangerous nonsense","The state is complicit in this dangerous nonsense",TRUE,"none",1,"2025-05-16T04:27:06Z","2025-05-16T04:27:06Z","UgwbDMOMCbe1QaKz6oB4AaABAg.AI8WVsJWs3YAIANAVwsTko",NA,"UgwbDMOMCbe1QaKz6oB4AaABAg"
"153","@StacBurger-x6s","https://yt3.ggpht.com/ytc/AIdro_mJWnsy-4D0HHK7e70lAjKZZtXkBBcCBOJGArgGB83flQAgJc3mP46709hKr12KPbfx0A=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@StacBurger-x6s","UCA0tCLGc5xKSp5gIsBr5E1Q","EQNIVVPMsT4","What the hell, this has to stop immediately","What the hell, this has to stop immediately",TRUE,"none",22,"2025-05-15T11:09:52Z","2025-05-15T11:09:52Z","Ugy19UPyf1mjj7-zqJV4AaABAg",NA,NA
"154","@ChrisPhillipsDrumLessons","https://yt3.ggpht.com/MpjhDrFKwNpekeBP7ZvKW9r-3mdnzscwyiQSRDYQ40_tX36RlKx__BjQB-naxRGuoCVkBLCeZQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@ChrisPhillipsDrumLessons","UCTqPrKrytDl2AezhkdyO7EQ","EQNIVVPMsT4","Close down the whole NHS … this is child abuse.","Close down the whole NHS … this is child abuse.",TRUE,"none",80,"2025-05-15T11:04:12Z","2025-05-15T11:07:01Z","Ugz5O64a0i1V8w200RN4AaABAg",NA,NA
"155","@alanbrown2175","https://yt3.ggpht.com/ytc/AIdro_nAa5GhOplMrsnPTN4U7rhqjiTaMA0Ag7M1Q_GHTq8=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@alanbrown2175","UC7yANZJX7KBaDvc9HoWrQug","EQNIVVPMsT4","@mancoman1911 if the present government will not investigate the rape gangs they will not do anything about this they are under the thumb of the minority morons","@mancoman1911 if the present government will not investigate the rape gangs they will not do anything about this they are under the thumb of the minority morons",TRUE,"none",0,"2025-05-15T15:59:38Z","2025-05-15T15:59:38Z","Ugz5O64a0i1V8w200RN4AaABAg.AI8Vp79g05HAI91czpepu9",NA,"Ugz5O64a0i1V8w200RN4AaABAg"
"156","@vonyp6018","https://yt3.ggpht.com/ytc/AIdro_nc-v-5Wtenx0_PLcFGIFY7sBajRpSdZ6NIgAyMOsKkBZ8=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@vonyp6018","UCbPMUT9ZCBaGYpys9yJa9gw","EQNIVVPMsT4","blame bad parenting","blame bad parenting",TRUE,"none",27,"2025-05-15T11:03:48Z","2025-05-15T11:03:48Z","UgwVpfPj1NCEckJ_W2x4AaABAg",NA,NA
"157","@scottadams4655","https://yt3.ggpht.com/ytc/AIdro_lu1D1F9yPkuhyxBk3Acnh5On4JIpVyaKpUN2ly2Vc=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@scottadams4655","UCbH-FZMqjk9np21Pa7QtYCg","EQNIVVPMsT4","Wtf","Wtf",TRUE,"none",6,"2025-05-15T11:03:20Z","2025-05-15T11:03:20Z","Ugw0SMu1Nd_GqUxamZN4AaABAg",NA,NA
