"","EntryPublished","the_day","year","month","video_ID","posted_on_YT","channel name","yt_long_ID","EntryTitle","EntryURL","keyword","region","RSS"
"8750","October 31, 2025 at 05:22AM","2025-10-31",2025,10,"MgLNNe7bDIY","2025-10-31T03:18:50Z","FOX4 News Kansas City","UCBcu7y-Sqgx-X2ss3SpEu2A","USA Fencing violated Title IX by allowing trans athletes to compete in KC - YouTube","https://www.youtube.com/watch?v=MgLNNe7bDIY","transgender","all regions",1916116072231156224
"8751","October 30, 2025 at 11:22PM","2025-10-30",2025,10,"MgLNNe7bDIY","2025-10-31T03:18:50Z","FOX4 News Kansas City","UCBcu7y-Sqgx-X2ss3SpEu2A","USA Fencing violated Title IX by allowing trans athletes to compete in KC - YouTube","https://www.youtube.com/watch?v=MgLNNe7bDIY","transgender","USA",11193014132467406848
"8752","January 20, 2025 at 10:38AM","2025-01-20",2025,1,"Mhs0-ZYAxMQ","2025-01-20T15:34:58Z","NewsX Live","UCytSP0M0Jdnw6qIy3Y-nTig","Elizabeth Larus Discusses Transgender Rights, EVs, and China in Trump 2.0 Era - YouTube","https://www.youtube.com/watch?v=Mhs0-ZYAxMQ","transgender","all regions",1916116072231156224
"8753","January 20, 2025 at 04:37PM","2025-01-20",2025,1,"Mhs0-ZYAxMQ","2025-01-20T15:34:58Z","NewsX Live","UCytSP0M0Jdnw6qIy3Y-nTig","Professor Elizabeth Larus on Transgender Rights, EVs, and China's Role in Trump 2.0","https://www.youtube.com/watch?v=Mhs0-ZYAxMQ","transgender","USA",11193014132467406848
"8754","May 09, 2025 at 06:46AM","2025-05-09",2025,5,"mi2_8LrBJsM","2025-05-09T04:43:17Z","NBC Montana","UC2xLESFeytXO0j7pgVBf7fg","Up to 1000 transgender troops are being moved out of the military in new Pentagon order","https://www.youtube.com/watch?v=mi2_8LrBJsM","transgender","USA",11193014132467406848
"8755","May 09, 2025 at 06:46AM","2025-05-09",2025,5,"mi2_8LrBJsM","2025-05-09T04:43:17Z","NBC Montana","UC2xLESFeytXO0j7pgVBf7fg","Up to 1000 transgender troops are being moved out of the military in new Pentagon order","https://www.youtube.com/watch?v=mi2_8LrBJsM","transgender","all regions",1916116072231156224
"8756","September 27, 2025 at 11:35PM","2025-09-27",2025,9,"midP9afyHxw","2025-09-28T03:33:29Z","WHAS11","UCTvZcgH_rsvaGuZ8mU5jpnA","Transgender Kentuckians face uncertainty over passport gender policy - YouTube","https://www.youtube.com/watch?v=midP9afyHxw","transgender","USA",11193014132467406848
"8757","September 27, 2025 at 11:35PM","2025-09-27",2025,9,"midP9afyHxw","2025-09-28T03:33:29Z","WHAS11","UCTvZcgH_rsvaGuZ8mU5jpnA","Transgender Kentuckians face uncertainty over passport gender policy - YouTube","https://www.youtube.com/watch?v=midP9afyHxw","transgender","all regions",1916116072231156224
"8758","March 28, 2025 at 09:03PM","2025-03-28",2025,3,"mj_DermkR-g","2025-03-29T00:54:52Z","Idaho News 6","UCV5KgNhOM87RJB7Fbv8C2CQ","Idaho Legislature debates bills on gender identity and sexual content - YouTube","https://www.youtube.com/watch?v=mj_DermkR-g","biological sex","USA",16843718063138846720
"8759","March 28, 2025 at 09:03PM","2025-03-28",2025,3,"mj_DermkR-g","2025-03-29T00:54:52Z","Idaho News 6","UCV5KgNhOM87RJB7Fbv8C2CQ","Idaho Legislature debates bills on gender identity and sexual content - YouTube","https://www.youtube.com/watch?v=mj_DermkR-g","biological sex","all regions",17630397442231169024
"8760","March 28, 2025 at 09:03PM","2025-03-28",2025,3,"mj_DermkR-g","2025-03-29T00:54:52Z","Idaho News 6","UCV5KgNhOM87RJB7Fbv8C2CQ","Idaho Legislature debates bills on gender identity and sexual content - YouTube","https://www.youtube.com/watch?v=mj_DermkR-g","gender identity","all regions",14792114867614312448
"8761","March 28, 2025 at 09:03PM","2025-03-28",2025,3,"mj_DermkR-g","2025-03-29T00:54:52Z","Idaho News 6","UCV5KgNhOM87RJB7Fbv8C2CQ","Idaho Legislature debates bills on gender identity and sexual content - YouTube","https://www.youtube.com/watch?v=mj_DermkR-g","gender identity","USA",4028362110021709824
"8762","December 19, 2025 at 03:16AM","2025-12-19",2025,12,"Mj-SBgxjs7E","2025-12-18T20:15:04Z","Forbes Breaking News","UCg40OxZ1GYh3u3jBntB6DLg","Dr. Oz Slams Progressives, Gender-Affirming Care For Minors - YouTube","https://www.youtube.com/watch?v=Mj-SBgxjs7E","gender identity","USA",4028362110021709824
"8763","December 19, 2025 at 03:16AM","2025-12-19",2025,12,"Mj-SBgxjs7E","2025-12-18T20:15:04Z","Forbes Breaking News","UCg40OxZ1GYh3u3jBntB6DLg","Dr. Oz Slams Progressives, Gender-Affirming Care For Minors - YouTube","https://www.youtube.com/watch?v=Mj-SBgxjs7E","gender identity","all regions",14792114867614312448
"8764","August 26, 2025 at 03:46PM","2025-08-26",2025,8,"Mk1q_VoqLns","2025-08-26T19:43:31Z","Atlanta News First ","UCWElIIlFx2JiyI9UVrbrEcw","Georgia must remove gender ideology from state program or lose millions - YouTube","https://www.youtube.com/watch?v=Mk1q_VoqLns","gender ideology",NA,8717893479030415360
"8765","June 30, 2025 at 10:37AM","2025-06-30",2025,6,"MKBSDrZMNyM","2025-06-30T14:35:58Z","CTV News","UCi7Zk9baY1tvdlgxIML8MXg","Judge grants injunction blocking Alb transgender health-care bill | CTV News Calgary Late 06/27/25","https://www.youtube.com/watch?v=MKBSDrZMNyM","transgender","USA",11193014132467406848
"8766","August 02, 2025 at 11:15AM","2025-08-02",2025,8,"MkiQy6sY_-Q","2025-08-02T03:10:31Z","ABC 7 News - WJLA","UCfIjR00qhYUFkbWIugAAbGg","Winsome Earle-Sears, Abigail Spanberger differ on transgender sports and bathroom policies","https://www.youtube.com/watch?v=MkiQy6sY_-Q","transgender","all regions",1916116072231156224
"8767","August 02, 2025 at 11:15AM","2025-08-02",2025,8,"MkiQy6sY_-Q","2025-08-02T03:10:31Z","ABC 7 News - WJLA","UCfIjR00qhYUFkbWIugAAbGg","Winsome Earle-Sears, Abigail Spanberger differ on transgender sports and bathroom policies","https://www.youtube.com/watch?v=MkiQy6sY_-Q","transgender","USA",11193014132467406848
"8768","October 27, 2025 at 12:22PM","2025-10-27",2025,10,"MkJjCJpN4Vg","2025-10-27T08:51:01Z","A Current Affair","UCX15yQQOgUllNFd8wNRV1KQ","Unfiltered and unapologetic: Sitting down with Australian icon Ita Buttrose | A Current Affair","https://www.youtube.com/watch?v=MkJjCJpN4Vg","gender ideology",NA,8717893479030415360
"8769","July 02, 2025 at 07:52AM","2025-07-02",2025,7,"Mkrh8uvNyvU","2025-07-02T10:21:38Z","ABC News","UCBi2mrWuNuyYy4gbM6fU18Q","Transgender swimmer stripped of school titles in university agreement with Trump admin","https://www.youtube.com/watch?v=Mkrh8uvNyvU","transgender","all regions",1916116072231156224
"8770","July 02, 2025 at 09:22AM","2025-07-02",2025,7,"Mkrh8uvNyvU","2025-07-02T10:21:38Z","ABC News","UCBi2mrWuNuyYy4gbM6fU18Q","Transgender swimmer stripped of school titles in university agreement with Trump admin","https://www.youtube.com/watch?v=Mkrh8uvNyvU","transgender","USA",11193014132467406848
"8771","September 16, 2025 at 02:36PM","2025-09-16",2025,9,"mmEca-Y2Jfs","2025-09-16T17:04:31Z","The Telegraph","UCPgLNge0xqQHWM5B5EFH9Cg","Father Ted creator Graham Linehan on being cancelled and arrested over trans row | The Daily T","https://www.youtube.com/watch?v=mmEca-Y2Jfs","gender ideology",NA,8717893479030415360
"8772","April 16, 2025 at 11:19PM","2025-04-16",2025,4,"mmffrbilPg4","2025-04-16T15:18:10Z","The London Standard","UC7RQon_YwCnp_LbPtEwW65w","Woman' in equality law refers to biological women, Supreme Court rules - YouTube","https://www.youtube.com/watch?v=mmffrbilPg4","biological sex","USA",16843718063138846720
"8773","April 16, 2025 at 11:20AM","2025-04-16",2025,4,"mmffrbilPg4","2025-04-16T15:18:10Z","The London Standard","UC7RQon_YwCnp_LbPtEwW65w","Woman' in equality law refers to biological women, Supreme Court rules - YouTube","https://www.youtube.com/watch?v=mmffrbilPg4","biological sex","all regions",17630397442231169024
"8774","April 16, 2025 at 05:19PM","2025-04-16",2025,4,"mmffrbilPg4","2025-04-16T15:18:10Z","The London Standard","UC7RQon_YwCnp_LbPtEwW65w","Woman' in equality law refers to biological women, Supreme Court rules - YouTube","https://www.youtube.com/watch?v=mmffrbilPg4","gender identity","USA",4028362110021709824
"8775","March 28, 2025 at 05:19AM","2025-03-28",2025,3,"Mmzjm2V-kKc","2025-03-28T03:14:47Z","WMTW-TV","UCqvtjfI2zzRl_2W_KpEnuMg","Poll: More Mainers against transgender athletes in women's sports - YouTube","https://www.youtube.com/watch?v=Mmzjm2V-kKc","transgender","all regions",1916116072231156224
"8776","March 28, 2025 at 05:19AM","2025-03-28",2025,3,"Mmzjm2V-kKc","2025-03-28T03:14:47Z","WMTW-TV","UCqvtjfI2zzRl_2W_KpEnuMg","Poll: More Mainers against transgender athletes in women's sports - YouTube","https://www.youtube.com/watch?v=Mmzjm2V-kKc","transgender","USA",11193014132467406848
"8777","April 28, 2025 at 12:34AM","2025-04-28",2025,4,"MNc32MkBZFQ","2025-04-27T16:30:37Z","WCVB Channel 5 Boston","UC72UssJ1DNQcakZXm-B2-zw","CityLine: Legislation to address missing Black women and girls - YouTube","https://www.youtube.com/watch?v=MNc32MkBZFQ","biological sex","USA",16843718063138846720
"8778","June 28, 2025 at 02:18AM","2025-06-28",2025,6,"MnConyiNlio","2025-06-27T18:17:00Z","MS NOW","UCaXkIU1QidjPwiAYu6GcHjg","Slippery slope' that is 'un-American': SCOTUS backs religious objection to LGBTQ+ books","https://www.youtube.com/watch?v=MnConyiNlio","gender identity","all regions",14792114867614312448
"8779","June 28, 2025 at 02:18AM","2025-06-28",2025,6,"MnConyiNlio","2025-06-27T18:17:00Z","MS NOW","UCaXkIU1QidjPwiAYu6GcHjg","Slippery slope' that is 'un-American': SCOTUS backs religious objection to LGBTQ+ books","https://www.youtube.com/watch?v=MnConyiNlio","gender identity","USA",4028362110021709824
"8780","September 03, 2025 at 06:02PM","2025-09-03",2025,9,"MNE0mQYxIQY","2025-09-03T19:54:52Z","Sky News","UCoMdktPbSTixAyNGwb-UYkQ","Graham Linehan arrested at Heathrow Airport over online transgender posts - YouTube","https://www.youtube.com/watch?v=MNE0mQYxIQY","transgender","all regions",1916116072231156224
"8781","March 25, 2025 at 10:47AM","2025-03-25",2025,3,"Mnw0qQw9iqo","2025-03-25T11:46:18Z","Sky News","UCoMdktPbSTixAyNGwb-UYkQ","World Athletics to test biological sex of athletes entering women's events - YouTube","https://www.youtube.com/watch?v=Mnw0qQw9iqo","biological sex","USA",16843718063138846720
"8782","March 25, 2025 at 10:47AM","2025-03-25",2025,3,"Mnw0qQw9iqo","2025-03-25T11:46:18Z","Sky News","UCoMdktPbSTixAyNGwb-UYkQ","World Athletics to test biological sex of athletes entering women's events - YouTube","https://www.youtube.com/watch?v=Mnw0qQw9iqo","biological sex","all regions",17630397442231169024
"8783","August 09, 2025 at 02:27PM","2025-08-09",2025,8,"mnzZQAal0VU","2025-08-09T06:24:21Z","4 News Now","UCyw-NpaizmAD_5qQJ4MieVg","Pentagon denies benefits for transgender troops - YouTube","https://www.youtube.com/watch?v=mnzZQAal0VU","transgender","all regions",1916116072231156224
"8784","August 09, 2025 at 08:27AM","2025-08-09",2025,8,"mnzZQAal0VU","2025-08-09T06:24:21Z","4 News Now","UCyw-NpaizmAD_5qQJ4MieVg","Pentagon denies benefits for transgender troops - YouTube","https://www.youtube.com/watch?v=mnzZQAal0VU","transgender","USA",11193014132467406848
"8785","August 28, 2025 at 05:17PM","2025-08-28",2025,8,"mO9K6LA2FjI","2025-08-28T21:13:29Z","News 19 WLTX","UCVaXclURQZlakiTMzuwHvRw","South Carolina schools ordered to remove ""gender ideology"" - YouTube","https://www.youtube.com/watch?v=mO9K6LA2FjI","gender ideology",NA,8717893479030415360
"8786","December 02, 2025 at 08:22AM","2025-12-02",2025,12,"MOF4moMn5cg","2025-12-02T13:19:46Z","KVUE","UCxXTyFekH99JnS3qaXIQW7A","Some UTSA students forced to move dorms amid new Texas law involving biological sex","https://www.youtube.com/watch?v=MOF4moMn5cg","biological sex","USA",16843718063138846720
"8787","December 02, 2025 at 08:22AM","2025-12-02",2025,12,"MOF4moMn5cg","2025-12-02T13:19:46Z","KVUE","UCxXTyFekH99JnS3qaXIQW7A","Some UTSA students forced to move dorms amid new Texas law involving biological sex","https://www.youtube.com/watch?v=MOF4moMn5cg","biological sex","all regions",17630397442231169024
"8788","July 05, 2025 at 08:06PM","2025-07-05",2025,7,"MoF4QGISvWo","2025-07-06T00:05:35Z","Denver Nuggets","UCl8hzdP5wVlhuzNG3WCJa1w","Tamar Bates Post Practice Media | 2025 Summer League - YouTube","https://www.youtube.com/watch?v=MoF4QGISvWo","transgender","USA",11193014132467406848
"8789","February 02, 2025 at 02:29AM","2025-02-02",2025,2,"mOPYLN7AGOY","2025-02-01T19:25:14Z","NBC 7 San Diego","UCUPU09hfdemclhLeO_ecgnA","National City OB-GYN doctor reacts to several CDC web pages going dark - YouTube","https://www.youtube.com/watch?v=mOPYLN7AGOY","gender ideology",NA,8717893479030415360
"8790","May 01, 2025 at 02:31PM","2025-05-01",2025,5,"moyfcjTegsQ","2025-05-01T18:28:18Z","Orlando Magic","UCxHFH-yfbhUrsWY4prPx3oQ","END OF SEASON INTERVIEW: FRANZ WAGNER - YouTube","https://www.youtube.com/watch?v=moyfcjTegsQ","transgenderism",NA,15658552694435684352
"8791","May 11, 2025 at 03:25PM","2025-05-11",2025,5,"MpLjk-kC42E","2025-05-11T10:24:23Z","Sky News Australia","UCO0akufu9MOzyz3nvGIXAAw","Transgender bill passes in Colorado USA - YouTube","https://www.youtube.com/watch?v=MpLjk-kC42E","transgender","USA",11193014132467406848
"8792","May 11, 2025 at 12:57PM","2025-05-11",2025,5,"MpLjk-kC42E","2025-05-11T10:24:23Z","Sky News Australia","UCO0akufu9MOzyz3nvGIXAAw","Transgender bill passes in Colorado USA - YouTube","https://www.youtube.com/watch?v=MpLjk-kC42E","gender identity","all regions",14792114867614312448
"8793","May 11, 2025 at 01:55PM","2025-05-11",2025,5,"MpLjk-kC42E","2025-05-11T10:24:23Z","Sky News Australia","UCO0akufu9MOzyz3nvGIXAAw","Transgender bill passes in Colorado USA - YouTube","https://www.youtube.com/watch?v=MpLjk-kC42E","gender identity","USA",4028362110021709824
"8794","May 11, 2025 at 12:57PM","2025-05-11",2025,5,"MpLjk-kC42E","2025-05-11T10:24:23Z","Sky News Australia","UCO0akufu9MOzyz3nvGIXAAw","Transgender bill passes in Colorado USA - YouTube","https://www.youtube.com/watch?v=MpLjk-kC42E","transgender","all regions",1916116072231156224
"8795","August 12, 2025 at 10:11AM","2025-08-12",2025,8,"MPLKZqmOsiQ","2025-08-12T14:00:26Z","spiked","UCRK4_2FGAAmajCaB8ZefJHw","Why celebs trans their kids | Kellie-Jay Keen - YouTube","https://www.youtube.com/watch?v=MPLKZqmOsiQ","gender ideology",NA,8717893479030415360
"8796","August 11, 2025 at 11:36AM","2025-08-11",2025,8,"MpmoJEjOklk","2025-08-11T15:34:02Z","13WHAM ABC News","UCFQyVljCrdof5Uqmo8p3c0Q","Six months later, support continues for family of slain transgender man - YouTube","https://www.youtube.com/watch?v=MpmoJEjOklk","transgender","all regions",1916116072231156224
"8797","August 11, 2025 at 11:36AM","2025-08-11",2025,8,"MpmoJEjOklk","2025-08-11T15:34:02Z","13WHAM ABC News","UCFQyVljCrdof5Uqmo8p3c0Q","Six months later, support continues for family of slain transgender man - YouTube","https://www.youtube.com/watch?v=MpmoJEjOklk","transgender","USA",11193014132467406848
"8798","December 19, 2025 at 07:39AM","2025-12-19",2025,12,"mQ9vIewuncs","2025-12-19T00:36:04Z","11Alive","UCzF4Ryn8TKn64md77gS5Q5Q","Hospitals providing transgender care to minors could lose Medicare and Medicaid funding","https://www.youtube.com/watch?v=mQ9vIewuncs","transgender","all regions",1916116072231156224
"8799","December 19, 2025 at 07:39AM","2025-12-19",2025,12,"mQ9vIewuncs","2025-12-19T00:36:04Z","11Alive","UCzF4Ryn8TKn64md77gS5Q5Q","Hospitals providing transgender care to minors could lose Medicare and Medicaid funding","https://www.youtube.com/watch?v=mQ9vIewuncs","transgender","USA",11193014132467406848
"8800","June 06, 2025 at 09:51AM","2025-06-06",2025,6,"mQFP35cyuOY","2025-06-06T04:50:33Z","Sky News Australia","UCO0akufu9MOzyz3nvGIXAAw","Megyn Kelly vindicated after left's 'gaslighting' on Imane Khelif exposed - YouTube","https://www.youtube.com/watch?v=mQFP35cyuOY","gender ideology",NA,8717893479030415360
"8801","January 22, 2025 at 08:58AM","2025-01-22",2025,1,"mQMH71KHWjM","2025-01-22T13:42:39Z","KRON 4","UCVWQWc8PXy6Itt7YNrivOYw","Trump's executive order rolls back transgender protections - YouTube","https://www.youtube.com/watch?v=mQMH71KHWjM","transgender","all regions",1916116072231156224
"8802","January 22, 2025 at 08:58AM","2025-01-22",2025,1,"mQMH71KHWjM","2025-01-22T13:42:39Z","KRON 4","UCVWQWc8PXy6Itt7YNrivOYw","Trump's executive order rolls back transgender protections - YouTube","https://www.youtube.com/watch?v=mQMH71KHWjM","transgender","USA",11193014132467406848
"8803","June 16, 2025 at 07:31PM","2025-06-16",2025,6,"mQU4J_W7ly0","2025-06-16T11:30:39Z","TalkTV","UCm0yTweyAa0PwEIp0l3N_gA","“Woke NONSENSE” Romeo And Juliet Hit With Trigger Warning Because Of Violent Scenes","https://www.youtube.com/watch?v=mQU4J_W7ly0","biological sex","USA",16843718063138846720
"8804","February 27, 2025 at 10:52PM","2025-02-27",2025,2,"Mqw0G53rtCg","2025-02-28T00:49:33Z","CBS News","UC8p1vwvWtl6T73JiExfWs1g","Pentagon plans to remove transgender troops from military - YouTube","https://www.youtube.com/watch?v=Mqw0G53rtCg","transgender","all regions",1916116072231156224
"8805","February 28, 2025 at 03:23AM","2025-02-28",2025,2,"Mqw0G53rtCg","2025-02-28T00:49:33Z","CBS News","UC8p1vwvWtl6T73JiExfWs1g","Pentagon plans to remove transgender troops from military - YouTube","https://www.youtube.com/watch?v=Mqw0G53rtCg","transgender","USA",11193014132467406848
"8806","June 27, 2025 at 05:40PM","2025-06-27",2025,6,"mR2tgHV-Dds","2025-06-27T19:09:24Z","KSBW Action News 8","UCwPzlQU2MqEQJWgqM_0VFKQ","Supreme Court rules on Maryland school book policy and Texas age verification law","https://www.youtube.com/watch?v=mR2tgHV-Dds","gender identity","all regions",14792114867614312448
"8807","September 17, 2025 at 07:26AM","2025-09-17",2025,9,"Mrm4k3gcPig","2025-09-17T05:21:21Z","FOX 13 Seattle","UC5bKZHg4PzURMOWcvanl6nA","2 teens arrested in possible hate crime assault on WA transgender woman | FOX 13 Seattle","https://www.youtube.com/watch?v=Mrm4k3gcPig","transgender","USA",11193014132467406848
"8808","September 17, 2025 at 04:44AM","2025-09-17",2025,9,"Mrm4k3gcPig","2025-09-17T05:21:21Z","FOX 13 Seattle","UC5bKZHg4PzURMOWcvanl6nA","2 teens arrested in possible hate crime assault on WA transgender woman | FOX 13 Seattle","https://www.youtube.com/watch?v=Mrm4k3gcPig","transgender","all regions",1916116072231156224
"8809","March 11, 2025 at 01:27PM","2025-03-11",2025,3,"MRO7O1uvX1g","2025-03-11T11:18:08Z","KCENNews","UCjq9ElqnV7Df6NLb4oDHKqQ","Texas bill proposes identifying as transgender to be illegal - YouTube","https://www.youtube.com/watch?v=MRO7O1uvX1g","gender identity","USA",4028362110021709824
"8810","March 11, 2025 at 01:27PM","2025-03-11",2025,3,"MRO7O1uvX1g","2025-03-11T11:18:08Z","KCENNews","UCjq9ElqnV7Df6NLb4oDHKqQ","Texas bill proposes identifying as transgender to be illegal - YouTube","https://www.youtube.com/watch?v=MRO7O1uvX1g","transgender","all regions",1916116072231156224
"8811","March 11, 2025 at 01:27PM","2025-03-11",2025,3,"MRO7O1uvX1g","2025-03-11T11:18:08Z","KCENNews","UCjq9ElqnV7Df6NLb4oDHKqQ","Texas bill proposes identifying as transgender to be illegal - YouTube","https://www.youtube.com/watch?v=MRO7O1uvX1g","transgender","USA",11193014132467406848
"8812","September 20, 2025 at 12:59AM","2025-09-20",2025,9,"mrWR35moKPI","2025-09-20T01:57:46Z","CBC News: The National","UCKjU3KzdbJE1EFcHVqXC3_g","Alberta looks to use notwithstanding clause on 3 transgender laws - YouTube","https://www.youtube.com/watch?v=mrWR35moKPI","transgender","USA",11193014132467406848
