"","year","pullURL","url_stub","country","publication","pubdate","articleID"
"714",2025,"pressreader.com","uk/the-sunday-telegraph/20250518/281715505521967","uk","the sunday telegraph","20250518","281715505521967"
"715",2025,"pressreader.com","uk/the-sunday-telegraph/20250504/281706915557921","uk","the sunday telegraph","20250504","281706915557921"
"716",2025,"pressreader.com","uk/the-sunday-telegraph/20250504/281719800459809","uk","the sunday telegraph","20250504","281719800459809"
"717",2025,"pressreader.com","uk/the-sunday-telegraph/20250511/281629606161648","uk","the sunday telegraph","20250511","281629606161648"
"718",2025,"pressreader.com","uk/the-sunday-telegraph/20250427/281805699791871","uk","the sunday telegraph","20250427","281805699791871"
"719",2025,"pressreader.com","uk/the-sunday-telegraph/20250112/281483577029570","uk","the sunday telegraph","20250112","281483577029570"
"720",2024,"pressreader.com","uk/the-sunday-telegraph/20241124/281831469283687","uk","the sunday telegraph","20241124","281831469283687"
"721",2024,"pressreader.com","uk/the-sunday-telegraph/20241103/281659670548270","uk","the sunday telegraph","20241103","281659670548270"
"722",2024,"pressreader.com","uk/the-sunday-telegraph/20241124/281831469283687","uk","the sunday telegraph","20241124","281831469283687"
"723",2024,"pressreader.com","uk/the-sunday-telegraph/20241103/281659670548270","uk","the sunday telegraph","20241103","281659670548270"
"724",2025,"pressreader.com","uk/the-sunday-telegraph/20250720/281767045258626","uk","the sunday telegraph","20250720","281767045258626"
"725",2025,"pressreader.com","uk/the-sunday-telegraph/20250518/281702620620079","uk","the sunday telegraph","20250518","281702620620079"
"726",2025,"pressreader.com","uk/the-sunday-telegraph/20250525/281681145797895","uk","the sunday telegraph","20250525","281681145797895"
"727",2025,"pressreader.com","uk/the-sunday-telegraph/20250622/281831469709960","uk","the sunday telegraph","20250622","281831469709960"
"728",2025,"pressreader.com","uk/the-sunday-telegraph/20250907/281754160454614","uk","the sunday telegraph","20250907","281754160454614"
"729",2025,"pressreader.com","uk/the-sunday-telegraph/20251012/281732685689515","uk","the sunday telegraph","20251012","281732685689515"
"730",2025,"pressreader.com","uk/the-sunday-telegraph/20251019/281771340409426","uk","the sunday telegraph","20251019","281771340409426"
"731",2025,"pressreader.com","uk/the-sunday-telegraph/20251109/281625311563975","uk","the sunday telegraph","20251109","281625311563975"
"732",2025,"pressreader.com","uk/the-sunday-telegraph/20251109/281509347446983","uk","the sunday telegraph","20251109","281509347446983"
"733",2025,"pressreader.com","uk/the-sunday-telegraph/20251109/281861534765255","uk","the sunday telegraph","20251109","281861534765255"
"734",2025,"pressreader.com","uk/the-sunday-telegraph-sunday/20250202/281556591518075","uk","the sunday telegraph sunday","20250202","281556591518075"
"735",2025,"pressreader.com","uk/the-sunday-telegraph-sunday/20250330/281599541306522","uk","the sunday telegraph sunday","20250330","281599541306522"
"736",2025,"pressreader.com","uk/the-sunday-telegraph-sunday/20250202/281556591518075","uk","the sunday telegraph sunday","20250202","281556591518075"
"737",2024,"pressreader.com","uk/the-sunday-telegraph-sunday/20241117/281595246068318","uk","the sunday telegraph sunday","20241117","281595246068318"
"738",2024,"pressreader.com","uk/the-sunday-telegraph-sunday/20241117/281595246068318","uk","the sunday telegraph sunday","20241117","281595246068318"
"739",2025,"pressreader.com","uk/the-week/20251114/281552297131060","uk","the week","20251114","281552297131060"
"740",2025,"pressreader.com","uk/wales-on-sunday/20251102/281535117236302","uk","wales on sunday","20251102","281535117236302"
"741",2025,"pressreader.com","uk/wales-on-sunday/20251102/281535117236302","uk","wales on sunday","20251102","281535117236302"
"742",2025,"pressreader.com","uk/western-daily-press/20251110/281685441107302","uk","western daily press","20251110","281685441107302"
"743",2024,"pressreader.com","uk/western-daily-press/20241101/281663965511621","uk","western daily press","20241101","281663965511621"
"744",2024,"pressreader.com","uk/western-daily-press/20241101/281663965511621","uk","western daily press","20241101","281663965511621"
"745",2025,"pressreader.com","uk/western-daily-press-saturday/20251213/281762750586940","uk","western daily press saturday","20251213","281762750586940"
"746",2025,"pressreader.com","uk/western-morning-news/20251127/281509347483315","uk","western morning news","20251127","281509347483315"
"747",2025,"pressreader.com","uk/western-morning-news/20251127/281509347483315","uk","western morning news","20251127","281509347483315"
"748",2025,"pressreader.com","uk/western-morning-news-saturday/20250705/281801404965664","uk","western morning news saturday","20250705","281801404965664"
"749",2025,"pressreader.com","uk/yorkshire-post/20251208/281659671360955","uk","yorkshire post","20251208","281659671360955"
"750",2025,"pressreader.com","uk/yorkshire-post/20251208/281659671360955","uk","yorkshire post","20251208","281659671360955"
"751",2026,"pressreader.com","uk/yorkshire-post/20260117/281694031176365","uk","yorkshire post","20260117","281694031176365"
"752",2025,"pressreader.com","usa/akron-beacon-journal/20250727/281689735861958","usa","akron beacon journal","20250727","281689735861958"
"753",2025,"pressreader.com","usa/akron-beacon-journal/20250727/281689735861958","usa","akron beacon journal","20250727","281689735861958"
"754",2025,"pressreader.com","usa/albany-times-union/20250710/282265261446073","usa","albany times union","20250710","282265261446073"
"755",2025,"pressreader.com","usa/arkansas-democrat-gazette/20250404/281814289682363","usa","arkansas democrat gazette","20250404","281814289682363"
"756",2025,"pressreader.com","usa/arkansas-democrat-gazette/20250817/281655376165232","usa","arkansas democrat gazette","20250817","281655376165232"
"757",2025,"pressreader.com","usa/arkansas-democrat-gazette/20250529/281638196133799","usa","arkansas democrat gazette","20250529","281638196133799"
"758",2025,"pressreader.com","usa/arkansas-democrat-gazette/20250105/281659670675207","usa","arkansas democrat gazette","20250105","281659670675207"
"759",2025,"pressreader.com","usa/arkansas-democrat-gazette/20250817/281655376165232","usa","arkansas democrat gazette","20250817","281655376165232"
"760",2025,"pressreader.com","usa/arkansas-democrat-gazette/20250724/281676850954492","usa","arkansas democrat gazette","20250724","281676850954492"
"761",2025,"pressreader.com","usa/arkansas-democrat-gazette/20250529/281638196133799","usa","arkansas democrat gazette","20250529","281638196133799"
"762",2025,"pressreader.com","usa/arkansas-democrat-gazette/20250529/281638196133799","usa","arkansas democrat gazette","20250529","281638196133799"
"763",2025,"pressreader.com","usa/arkansas-democrat-gazette/20250105/281659670675207","usa","arkansas democrat gazette","20250105","281659670675207"
"764",2025,"pressreader.com","usa/asbury-park-press/20250710/281904484191580","usa","asbury park press","20250710","281904484191580"
"765",2025,"pressreader.com","usa/austin-american-statesman/20250710/283089895165865","usa","austin american statesman","20250710","283089895165865"
"766",2025,"pressreader.com","usa/austin-american-statesman/20250823/281758455392690","usa","austin american statesman","20250823","281758455392690"
"767",2025,"pressreader.com","usa/austin-american-statesman/20250710/283089895165865","usa","austin american statesman","20250710","283089895165865"
"768",2026,"pressreader.com","usa/austin-american-statesman/20260213/281479282866792","usa","austin american statesman","20260213","281479282866792"
"769",2026,"pressreader.com","usa/austin-american-statesman/20260110/281711211032592","usa","austin american statesman","20260110","281711211032592"
"770",2026,"pressreader.com","usa/austin-american-statesman/20260110/282492895080464","usa","austin american statesman","20260110","282492895080464"
"771",2026,"pressreader.com","usa/austin-american-statesman/20260113/282059103388296","usa","austin american statesman","20260113","282059103388296"
"772",2026,"pressreader.com","usa/boston-sunday-globe/20260215/282200837376901","usa","boston sunday globe","20260215","282200837376901"
"773",2026,"pressreader.com","usa/boston-sunday-globe/20260215/282200837376901","usa","boston sunday globe","20260215","282200837376901"
"774",2025,"pressreader.com","usa/burlington-free-press/20250217/281625311024696","usa","burlington free press","20250217","281625311024696"
"775",2025,"pressreader.com","usa/burlington-free-press/20250217/281625311024696","usa","burlington free press","20250217","281625311024696"
"776",2025,"pressreader.com","usa/calhoun-times/20251203/281556592136800","usa","calhoun times","20251203","281556592136800"
"777",2024,"pressreader.com","usa/chattanooga-times-free-press/20241101/281827174269963","usa","chattanooga times free press","20241101","281827174269963"
"778",2026,"pressreader.com","usa/dayton-daily-news/20260108/281977499000876","usa","dayton daily news","20260108","281977499000876"
"779",2026,"pressreader.com","usa/dayton-daily-news/20260108/281977499000876","usa","dayton daily news","20260108","281977499000876"
"780",2026,"pressreader.com","usa/dayton-daily-news/20260108/281977499000876","usa","dayton daily news","20260108","281977499000876"
"781",2025,"pressreader.com","usa/dayton-daily-news/20250202/282084872495899","usa","dayton daily news","20250202","282084872495899"
"782",2025,"pressreader.com","usa/dayton-daily-news/20250519/281633901145685","usa","dayton daily news","20250519","281633901145685"
"783",2025,"pressreader.com","usa/democrat-chronicle/20251228/283158614985901","usa","democrat chronicle","20251228","283158614985901"
"784",2025,"pressreader.com","usa/el-paso-times/20250614/281500757211879","usa","el paso times","20250614","281500757211879"
"785",2026,"pressreader.com","usa/great-falls-tribune/20260208/281526527496165","usa","great falls tribune","20260208","281526527496165"
"786",2026,"pressreader.com","usa/great-falls-tribune/20260208/281526527496165","usa","great falls tribune","20260208","281526527496165"
"787",2025,"pressreader.com","usa/great-falls-tribune/20251214/281608131765932","usa","great falls tribune","20251214","281608131765932"
"788",2025,"pressreader.com","usa/great-falls-tribune/20251214/281608131765932","usa","great falls tribune","20251214","281608131765932"
"789",2024,"pressreader.com","usa/great-falls-tribune/20241019/281578066129893","usa","great falls tribune","20241019","281578066129893"
"790",2024,"pressreader.com","usa/greenville-news/20241021/281599540969673","usa","greenville news","20241021","281599540969673"
"791",2024,"pressreader.com","usa/greenville-news/20241021/281599540969673","usa","greenville news","20241021","281599540969673"
"792",2025,"pressreader.com","usa/greenville-news/20250612/281827174721767","usa","greenville news","20250612","281827174721767"
"793",2025,"pressreader.com","usa/greenwich-time/20250131/281535116677452","usa","greenwich time","20250131","281535116677452"
"794",2025,"pressreader.com","usa/guymon-daily-herald/20251129/281505052521647","usa","guymon daily herald","20251129","281505052521647"
"795",2025,"pressreader.com","usa/hamilton-journal-news/20250101/281556591452805","usa","hamilton journal news","20250101","281556591452805"
"796",2025,"pressreader.com","usa/hamilton-journal-news/20250101/281556591452805","usa","hamilton journal news","20250101","281556591452805"
"797",2024,"pressreader.com","usa/hamilton-journal-news/20241102/281582361136417","usa","hamilton journal news","20241102","281582361136417"
"798",2025,"pressreader.com","usa/herald-tribune/20251206/281616721686124","usa","herald tribune","20251206","281616721686124"
"799",2025,"pressreader.com","usa/herald-tribune/20251206/281616721686124","usa","herald tribune","20251206","281616721686124"
"800",2025,"pressreader.com","usa/herald-tribune/20250707/281556591833058","usa","herald tribune","20250707","281556591833058"
"801",2024,"pressreader.com","usa/herald-tribune/20241110/281625310824391","usa","herald tribune","20241110","281625310824391"
"802",2025,"pressreader.com","usa/herald-tribune/20251228/281526527413422","usa","herald tribune","20251228","281526527413422"
"803",2026,"pressreader.com","usa/houston-chronicle/20260131/281496462709948","usa","houston chronicle","20260131","281496462709948"
"804",2025,"pressreader.com","usa/houston-chronicle/20250325/281655375870986","usa","houston chronicle","20250325","281655375870986"
"805",2025,"pressreader.com","usa/houston-chronicle-sunday/20250105/281745570021211","usa","houston chronicle sunday","20250105","281745570021211"
"806",2025,"pressreader.com","usa/houston-chronicle-sunday/20250615/281565181723936","usa","houston chronicle sunday","20250615","281565181723936"
"807",2025,"pressreader.com","usa/houston-chronicle-sunday/20250105/281745570021211","usa","houston chronicle sunday","20250105","281745570021211"
"808",2026,"pressreader.com","usa/houston-chronicle-sunday/20260118/281904484576500","usa","houston chronicle sunday","20260118","281904484576500"
"809",2026,"pressreader.com","usa/inyo-register/20260103/281526527425383","usa","inyo register","20260103","281526527425383"
"810",2026,"pressreader.com","usa/inyo-register/20260103/281526527425383","usa","inyo register","20260103","281526527425383"
"811",2026,"pressreader.com","usa/kent-county-daily-times/20260210/281560887239247","usa","kent county daily times","20260210","281560887239247"
"812",2026,"pressreader.com","usa/las-vegas-review-journal-sunday/20260215/282406995807137","usa","las vegas review journal sunday","20260215","282406995807137"
"813",2026,"pressreader.com","usa/lebanon-daily-news/20260213/281479282866172","usa","lebanon daily news","20260213","281479282866172"
"814",2025,"pressreader.com","usa/los-angeles-times/20251204/281754160635238","usa","los angeles times","20251204","281754160635238"
"815",2025,"pressreader.com","usa/los-angeles-times/20251225/281616721723016","usa","los angeles times","20251225","281616721723016"
"816",2025,"pressreader.com","usa/los-angeles-times/20250625/281848649586101","usa","los angeles times","20250625","281848649586101"
"817",2026,"pressreader.com","usa/los-angeles-times-sunday/20260125/281818585244485","usa","los angeles times sunday","20260125","281818585244485"
"818",2026,"pressreader.com","usa/los-angeles-times-sunday/20260125/281818585244485","usa","los angeles times sunday","20260125","281818585244485"
"819",2025,"pressreader.com","usa/los-angeles-times-sunday/20250119/281578066325232","usa","los angeles times sunday","20250119","281578066325232"
"820",2024,"pressreader.com","usa/los-angeles-times-sunday/20241110/281548001414023","usa","los angeles times sunday","20241110","281548001414023"
"821",2024,"pressreader.com","usa/malvern-daily-record/20241011/281586656044286","usa","malvern daily record","20241011","281586656044286"
"822",2026,"pressreader.com","usa/marysville-appeal-democrat/20260203/281599541930594","usa","marysville appeal democrat","20260203","281599541930594"
"823",2025,"pressreader.com","usa/merced-sun-star-weekend/20251207/281715505934927","usa","merced sun star weekend","20251207","281715505934927"
"824",2024,"pressreader.com","usa/milwaukee-journal-sentinel/20241130/281496461848364","usa","milwaukee journal sentinel","20241130","281496461848364"
"825",2024,"pressreader.com","usa/namasteusa/20241206/281552296436206","usa","namasteusa","20241206","281552296436206"
"826",2024,"pressreader.com","usa/namasteusa/20241206/281552296436206","usa","namasteusa","20241206","281552296436206"
"827",2025,"pressreader.com","usa/new-york-post/20251014/281990383731846","usa","new york post","20251014","281990383731846"
"828",2025,"pressreader.com","usa/new-york-post/20251120/282114937859248","usa","new york post","20251120","282114937859248"
"829",2025,"pressreader.com","usa/new-york-post/20250307/281758455050168","usa","new york post","20250307","281758455050168"
"830",2025,"pressreader.com","usa/new-york-post/20250511/281891599167385","usa","new york post","20250511","281891599167385"
"831",2025,"pressreader.com","usa/new-york-post/20250527/281629606194909","usa","new york post","20250527","281629606194909"
"832",2025,"pressreader.com","usa/new-york-post/20250112/282269556045383","usa","new york post","20250112","282269556045383"
"833",2026,"pressreader.com","usa/porterville-recorder/20260120/281917369482288","usa","porterville recorder","20260120","281917369482288"
"834",2024,"pressreader.com","usa/portsmouth-herald/20241208/281629605849743","usa","portsmouth herald","20241208","281629605849743"
"835",2024,"pressreader.com","usa/portsmouth-herald/20241208/281629605849743","usa","portsmouth herald","20241208","281629605849743"
"836",2026,"pressreader.com","usa/publishers-weekly/20260105/282651808856976","usa","publishers weekly","20260105","282651808856976"
"837",2026,"pressreader.com","usa/reno-gazette-journal/20260119/281479282814853","usa","reno gazette journal","20260119","281479282814853"
"838",2026,"pressreader.com","usa/reno-gazette-journal/20260119/281479282814853","usa","reno gazette journal","20260119","281479282814853"
"839",2026,"pressreader.com","usa/reno-gazette-journal/20260119/281479282814853","usa","reno gazette journal","20260119","281479282814853"
"840",2026,"pressreader.com","usa/reno-gazette-journal/20260119/281479282814853","usa","reno gazette journal","20260119","281479282814853"
"841",2026,"pressreader.com","usa/reno-gazette-journal/20260119/281479282814853","usa","reno gazette journal","20260119","281479282814853"
"842",2026,"pressreader.com","usa/reno-gazette-journal/20260119/281479282814853","usa","reno gazette journal","20260119","281479282814853"
"843",2025,"pressreader.com","usa/rockford-register-star/20250615/281573771657615","usa","rockford register star","20250615","281573771657615"
"844",2026,"pressreader.com","usa/san-antonio-express-news/20260101/281590951930989","usa","san antonio express news","20260101","281590951930989"
"845",2025,"pressreader.com","usa/san-antonio-express-news/20251112/282256671763310","usa","san antonio express news","20251112","282256671763310"
"846",2026,"pressreader.com","usa/san-antonio-express-news-sunday/20260125/281908779557749","usa","san antonio express news sunday","20260125","281908779557749"
"847",2026,"pressreader.com","usa/san-antonio-express-news-sunday/20260118/281659671440685","usa","san antonio express news sunday","20260118","281659671440685"
"848",2026,"pressreader.com","usa/san-antonio-express-news-sunday/20260201/281659671468867","usa","san antonio express news sunday","20260201","281659671468867"
"849",2025,"pressreader.com","usa/san-francisco-chronicle-late-edition/20251225/281629606624888","usa","san francisco chronicle late edition","20251225","281629606624888"
"850",2025,"pressreader.com","usa/san-francisco-chronicle-late-edition/20251225/281629606624888","usa","san francisco chronicle late edition","20251225","281629606624888"
"851",2024,"pressreader.com","usa/san-francisco-chronicle-late-edition/20241214/281565181354597","usa","san francisco chronicle late edition","20241214","281565181354597"
"852",2025,"pressreader.com","usa/san-francisco-chronicle-late-edition-sunday/20250622/281663965986085","usa","san francisco chronicle late edition sunday","20250622","281663965986085"
"853",2025,"pressreader.com","usa/san-francisco-chronicle-late-edition-sunday/20250622/281663965986085","usa","san francisco chronicle late edition sunday","20250622","281663965986085"
"854",2024,"pressreader.com","usa/san-francisco-chronicle-late-edition-sunday/20241013/282497189115262","usa","san francisco chronicle late edition sunday","20241013","282497189115262"
"855",2024,"pressreader.com","usa/san-francisco-chronicle-late-edition-sunday/20241013/282497189115262","usa","san francisco chronicle late edition sunday","20241013","282497189115262"
"856",2025,"pressreader.com","usa/san-francisco-chronicle-late-edition-sunday/20250622/281663965986085","usa","san francisco chronicle late edition sunday","20250622","281663965986085"
"857",2025,"pressreader.com","usa/santa-fe-new-mexican/20250216/281578066383904","usa","santa fe new mexican","20250216","281578066383904"
"858",2025,"pressreader.com","usa/santa-fe-new-mexican/20251129/281754160625146","usa","santa fe new mexican","20251129","281754160625146"
"859",2026,"pressreader.com","usa/santa-fe-new-mexican/20260111/281977499006583","usa","santa fe new mexican","20260111","281977499006583"
"860",2025,"pressreader.com","usa/santa-fe-new-mexican/20251129/281754160625146","usa","santa fe new mexican","20251129","281754160625146"
"861",2025,"pressreader.com","usa/santa-fe-new-mexican/20250420/281938843764816","usa","santa fe new mexican","20250420","281938843764816"
"862",2025,"pressreader.com","usa/south-bend-tribune/20251228/281483577740425","usa","south bend tribune","20251228","281483577740425"
"863",2025,"pressreader.com","usa/south-bend-tribune/20250705/281827174769191","usa","south bend tribune","20250705","281827174769191"
"864",2025,"pressreader.com","usa/south-bend-tribune/20251227/281887304664470","usa","south bend tribune","20251227","281887304664470"
"865",2025,"pressreader.com","usa/south-bend-tribune/20250117/281612426058376","usa","south bend tribune","20250117","281612426058376"
"866",2025,"pressreader.com","usa/springfield-news-leader/20250613/281539411915243","usa","springfield news leader","20250613","281539411915243"
"867",2026,"pressreader.com","usa/st-cloud-times/20260208/281578067103711","usa","st cloud times","20260208","281578067103711"
"868",2026,"pressreader.com","usa/st-cloud-times/20260208/281578067103711","usa","st cloud times","20260208","281578067103711"
"869",2024,"pressreader.com","usa/st-cloud-times/20241201/281603836031297","usa","st cloud times","20241201","281603836031297"
"870",2024,"pressreader.com","usa/st-cloud-times/20241201/281603836031297","usa","st cloud times","20241201","281603836031297"
"871",2026,"pressreader.com","usa/stamford-advocate/20260117/281625311700594","usa","stamford advocate","20260117","281625311700594"
"872",2026,"pressreader.com","usa/stamford-advocate/20260117/281625311700594","usa","stamford advocate","20260117","281625311700594"
"873",2025,"pressreader.com","usa/stamford-advocate-sunday/20251221/281569477075375","usa","stamford advocate sunday","20251221","281569477075375"
"874",2025,"pressreader.com","usa/stamford-advocate-sunday/20251221/281569477075375","usa","stamford advocate sunday","20251221","281569477075375"
"875",2025,"pressreader.com","usa/stamford-advocate-sunday/20251221/281569477075375","usa","stamford advocate sunday","20251221","281569477075375"
"876",2025,"pressreader.com","usa/telegram-gazette/20251220/281479282759362","usa","telegram gazette","20251220","281479282759362"
"877",2025,"pressreader.com","usa/telegram-gazette/20251220/281479282759362","usa","telegram gazette","20251220","281479282759362"
"878",2025,"pressreader.com","usa/telegram-gazette/20250623/281840059645510","usa","telegram gazette","20250623","281840059645510"
"879",2026,"pressreader.com","usa/texarkana-gazette/20260110/281500757635175","usa","texarkana gazette","20260110","281500757635175"
"880",2025,"pressreader.com","usa/texarkana-gazette/20251225/281552297213446","usa","texarkana gazette","20251225","281552297213446"
"881",2026,"pressreader.com","usa/the-boston-globe/20260119/281775635559488","usa","the boston globe","20260119","281775635559488"
"882",2026,"pressreader.com","usa/the-boston-globe/20260119/281775635559488","usa","the boston globe","20260119","281775635559488"
"883",2026,"pressreader.com","usa/the-boston-globe/20260119/281775635559488","usa","the boston globe","20260119","281775635559488"
"884",2025,"pressreader.com","usa/the-boston-globe/20251220/281779930471677","usa","the boston globe","20251220","281779930471677"
"885",2026,"pressreader.com","usa/the-columbus-dispatch/20260208/281913074553801","usa","the columbus dispatch","20260208","281913074553801"
"886",2026,"pressreader.com","usa/the-columbus-dispatch/20260208/281913074553801","usa","the columbus dispatch","20260208","281913074553801"
"887",2025,"pressreader.com","usa/the-columbus-dispatch/20250330/281844354442767","usa","the columbus dispatch","20250330","281844354442767"
"888",2025,"pressreader.com","usa/the-columbus-dispatch/20250608/282540139286185","usa","the columbus dispatch","20250608","282540139286185"
"889",2025,"pressreader.com","usa/the-columbus-dispatch/20250226/281479282156698","usa","the columbus dispatch","20250226","281479282156698"
"890",2025,"pressreader.com","usa/the-columbus-dispatch/20250608/282540139286185","usa","the columbus dispatch","20250608","282540139286185"
"891",2024,"pressreader.com","usa/the-columbus-dispatch/20241130/281479281979254","usa","the columbus dispatch","20241130","281479281979254"
"892",2025,"pressreader.com","usa/the-commercial-appeal/20250610/281479282367635","usa","the commercial appeal","20250610","281479282367635"
"893",2025,"pressreader.com","usa/the-commercial-appeal/20250309/281663965773063","usa","the commercial appeal","20250309","281663965773063"
"894",2025,"pressreader.com","usa/the-commercial-appeal/20250613/281595246491452","usa","the commercial appeal","20250613","281595246491452"
"895",2025,"pressreader.com","usa/the-courier-journal-louisville-/20250707/281526527063149","usa","the courier journal louisville ","20250707","281526527063149"
"896",2024,"pressreader.com","usa/the-day/20241201/281762749822052","usa","the day","20241201","281762749822052"
"897",2024,"pressreader.com","usa/the-day/20241106/281625310816900","usa","the day","20241106","281625310816900"
"898",2025,"pressreader.com","usa/the-des-moines-register/20250518/282071987807878","usa","the des moines register","20250518","282071987807878"
"899",2025,"pressreader.com","usa/the-des-moines-register/20250727/282226606773851","usa","the des moines register","20250727","282226606773851"
"900",2025,"pressreader.com","usa/the-desert-sun/20250706/281698325752412","usa","the desert sun","20250706","281698325752412"
"901",2025,"pressreader.com","usa/the-desert-sun/20250622/281689735788899","usa","the desert sun","20250622","281689735788899"
"902",2025,"pressreader.com","usa/the-desert-sun/20250706/281698325752412","usa","the desert sun","20250706","281698325752412"
"903",2025,"pressreader.com","usa/the-desert-sun/20250706/281698325752412","usa","the desert sun","20250706","281698325752412"
"904",2025,"pressreader.com","usa/the-desert-sun/20250622/281689735788899","usa","the desert sun","20250622","281689735788899"
"905",2025,"pressreader.com","usa/the-desert-sun/20250330/281736980259497","usa","the desert sun","20250330","281736980259497"
"906",2025,"pressreader.com","usa/the-evening-leader/20251023/281582361857375","usa","the evening leader","20251023","281582361857375"
"907",2024,"pressreader.com","usa/the-fayetteville-observer/20241117/281479281950631","usa","the fayetteville observer","20241117","281479281950631"
"908",2024,"pressreader.com","usa/the-fayetteville-observer/20241117/281479281950631","usa","the fayetteville observer","20241117","281479281950631"
"909",2025,"pressreader.com","usa/the-florida-times-union/20250722/281711210687310","usa","the florida times union","20250722","281711210687310"
"910",2025,"pressreader.com","usa/the-florida-times-union/20250722/281711210687310","usa","the florida times union","20250722","281711210687310"
"911",2025,"pressreader.com","usa/the-florida-times-union/20250615/281779930087907","usa","the florida times union","20250615","281779930087907"
"912",2025,"pressreader.com","usa/the-fresno-bee-sunday/20250824/281552296963881","usa","the fresno bee sunday","20250824","281552296963881"
"913",2025,"pressreader.com","usa/the-guardian-usa/20250324/282467124687654","usa","the guardian usa","20250324","282467124687654"
"914",2025,"pressreader.com","usa/the-guardian-usa/20250324/282467124687654","usa","the guardian usa","20250324","282467124687654"
"915",2026,"pressreader.com","usa/the-guardian-usa/20260214/281934549402813","usa","the guardian usa","20260214","281934549402813"
"916",2025,"pressreader.com","usa/the-guardian-usa/20250324/282467124687654","usa","the guardian usa","20250324","282467124687654"
"917",2025,"pressreader.com","usa/the-guardian-usa/20250109/282394110090927","usa","the guardian usa","20250109","282394110090927"
"918",2026,"pressreader.com","usa/the-herald-sun-sunday/20260104/281887304678735","usa","the herald sun sunday","20260104","281887304678735"
"919",2026,"pressreader.com","usa/the-herald-sun-sunday/20260104/281887304678735","usa","the herald sun sunday","20260104","281887304678735"
"920",2026,"pressreader.com","usa/the-idaho-statesman-sunday/20260111/281560887178551","usa","the idaho statesman sunday","20260111","281560887178551"
"921",2025,"pressreader.com","usa/the-indianapolis-star/20250724/281986088599741","usa","the indianapolis star","20250724","281986088599741"
"922",2025,"pressreader.com","usa/the-indianapolis-star/20250103/281573771325854","usa","the indianapolis star","20250103","281573771325854"
"923",2024,"pressreader.com","usa/the-maui-news/20241226/281762749872662","usa","the maui news","20241226","281762749872662"
"924",2026,"pressreader.com","usa/the-news-journal/20260119/281526527455400","usa","the news journal","20260119","281526527455400"
"925",2026,"pressreader.com","usa/the-news-journal/20260119/281526527455400","usa","the news journal","20260119","281526527455400"
"926",2026,"pressreader.com","usa/the-news-journal/20260119/281526527455400","usa","the news journal","20260119","281526527455400"
"927",2026,"pressreader.com","usa/the-news-times/20260117/281582362027637","usa","the news times","20260117","281582362027637"
"928",2025,"pressreader.com","usa/the-norwalk-hour/20250602/281621016272231","usa","the norwalk hour","20250602","281621016272231"
"929",2026,"pressreader.com","usa/the-oklahoman/20260212/281487872800029","usa","the oklahoman","20260212","281487872800029"
"930",2025,"pressreader.com","usa/the-oklahoman/20250119/282243786256120","usa","the oklahoman","20250119","282243786256120"
"931",2025,"pressreader.com","usa/the-oklahoman/20250119/282243786256120","usa","the oklahoman","20250119","282243786256120"
"932",2025,"pressreader.com","usa/the-olympian/20250209/281676850617130","usa","the olympian","20250209","281676850617130"
"933",2025,"pressreader.com","usa/the-palm-beach-post/20251225/281569477082324","usa","the palm beach post","20251225","281569477082324"
"934",2025,"pressreader.com","usa/the-palm-beach-post/20251225/281569477082324","usa","the palm beach post","20251225","281569477082324"
"935",2025,"pressreader.com","usa/the-palm-beach-post/20250726/282071987949187","usa","the palm beach post","20250726","282071987949187"
"936",2025,"pressreader.com","usa/the-palm-beach-post/20250726/282071987949187","usa","the palm beach post","20250726","282071987949187"
"937",2025,"pressreader.com","usa/the-providence-journal/20250710/281925959028808","usa","the providence journal","20250710","281925959028808"
"938",2025,"pressreader.com","usa/the-state/20250402/281668260789308","usa","the state","20250402","281668260789308"
"939",2025,"pressreader.com","usa/the-times-shreveport/20250616/281608131397452","usa","the times shreveport","20250616","281608131397452"
"940",2026,"pressreader.com","usa/the-topeka-capital-journal/20260102/281608131800593","usa","the topeka capital journal","20260102","281608131800593"
"941",2025,"pressreader.com","usa/the-tuscaloosa-news/20250525/281582361549840","usa","the tuscaloosa news","20250525","281582361549840"
"942",2025,"pressreader.com","usa/the-tuscaloosa-news/20250612/281608131389726","usa","the tuscaloosa news","20250612","281608131389726"
"943",2025,"pressreader.com","usa/the-washington-post-597/20250912/281668261120037","usa","the washington post 597","20250912","281668261120037"
"944",2025,"pressreader.com","usa/the-washington-post-597/20250912/281668261120037","usa","the washington post 597","20250912","281668261120037"
"945",2025,"pressreader.com","usa/the-washington-post-597/20250814/281487872435349","usa","the washington post 597","20250814","281487872435349"
"946",2025,"pressreader.com","usa/the-washington-post-597/20251219/281891599619078","usa","the washington post 597","20251219","281891599619078"
"947",2026,"pressreader.com","usa/the-washington-post-sunday-598/20260104/281818585202738","usa","the washington post sunday 598","20260104","281818585202738"
"948",2025,"pressreader.com","usa/times-record-ft-smith-southwest/20251021/281724095772303","usa","times record ft smith southwest","20251021","281724095772303"
"949",2025,"pressreader.com","usa/times-record-ft-smith-southwest/20251021/281724095772303","usa","times record ft smith southwest","20251021","281724095772303"
"950",2025,"pressreader.com","usa/times-record-ft-smith-southwest/20251019/281543707142456","usa","times record ft smith southwest","20251019","281543707142456"
